,verb,sense_id,sense,sentence_id,sentence,seed,surprisal,temp
692,post,post.03,"assign to a post, station somewhere",post.03_4,the governor posted the policemen ,45.0,33.678958892822266,0.8
693,post,post.04,send via the postal service,post.04_4,the mailman posted the package ,47.0,47.79180908203125,0.8
694,mail,mail.01,send,mail.01_4,the letter mailed the nextday ,46.0,94.92658233642578,0.8
695,push,push.01,(try to) cause motion,push.01_4,the train pushed the stationary ,46.0,53.464698791503906,0.8
696,push,push.02,"force, impelled action",push.02_4,the boulder pushed the wagonistheypushedthecartintothegardenbutthetruckdidnotmoveforwardbecauseitwaspinned,45.0,103.98442840576172,0.8
697,push,push.04,"advocate or advertise, advocate",push.04_4,the government pushed the new ,46.0,47.15080261230469,0.8
698,shove,shove.01,push harshly,shove.01_4,the shovelmen shoved the pileage ,46.0,62.4371452331543,0.8
699,reach,reach.01,"arrive at an end state, outcome or destination, get to, attain",reach.01_4,the journey reached the desired ,47.0,48.04535675048828,0.8
700,reach,reach.02,get in contact with (often over the phone),reach.02_4,the office reached the candidate ,45.0,32.19931411743164,0.8
701,reach,reach.03,"stretch, grasp, move (as if a limb) outwards toward a goal",reach.03_4,the horse reached the pole ,45.0,42.09284591674805,0.8
702,phone,phone.01,to telephone,phone.01_4,the person phoned the doctor ,46.0,32.495147705078125,0.8
703,recall,recall.01,manufactured defect,recall.01_4,the manufacturer recalled the product ,46.0,57.23250198364258,0.8
704,recall,recall.02,remember,recall.02_4,the book recalled the events ,45.0,54.97309112548828,0.8
705,recall,recall.03,ask or order to go/come back,recall.03_4,the general recalled the soldier ,47.0,29.187042236328125,0.8
706,remove,remove.01,remove,remove.01_4,the president removed the vicepresidentialticketmemberwhohadbeenintroubleforquitealongtimeandwhohadnowbeenfound,45.0,88.32319641113281,0.8
707,save,save.01,keep from spending,save.01_4,the budgetary saved the company ,47.0,122.7367935180664,0.8
708,save,save.02,desperate peril sense,save.02_4,the crew saved the sinkingeddraftedshipbythrowingitsurvivalboatsintowaterbeforeitssanktothebottomofsea,45.0,100.28018951416016,0.8
709,save,save.03,"collect, accrue, save up (non phrasal, though)",save.03_4,the bartender saved the drunkard ,46.0,54.55165100097656,0.8
710,earn,earn.01,wages,earn.01_4,the salary earned the doctor ,45.0,54.96954345703125,0.8
711,see,see.01,view,see.01_4,the picture saw the girlfriend ,45.0,74.397216796875,0.8
712,see,see.04,ensure,see.04_4,the prosecutor saw the maniplednesssuspectsmanipulatesuspectinginquisitivelyseeingtoitwasass,47.0,121.1707763671875,0.8
713,see,see.05,date casually,see.05_4,the sentence saw the man ,47.0,93.2007064819336,0.8
714,see,see.09,visit/consultation by medical professional,see.09_4,the nurse saw the doctor ,121.0,40.074974060058594,0.8
715,sense,sense.01,perceive,sense.01_4,the man sensed the presence ,45.0,45.73166275024414,0.8
716,set,set.01,"put, place",set.01_4,the clock set the alarm ,45.0,61.340187072753906,0.8
717,set,set.02,establish,set.02_4,the court set the dateof ,46.0,49.707496643066406,0.8
718,set,set.08,"make ready, assign a task to, ready for action",set.08_4,the commander set the soldiers ,45.0,28.946096420288086,0.8
719,set,set.14,"make ready, prepare",set.14_4,the waitress set the table ,46.0,26.08060073852539,0.8
720,place,place.01,put in a location,place.01_4,the president placed the vase ,45.0,43.697444915771484,0.8
721,shoot,shoot.01,propel projectile,shoot.01_4,the sniper shot the hostage ,45.0,43.14350509643555,0.8
722,shoot,shoot.02,kill with gun,shoot.02_4,the robber shot the policeman ,45.0,40.0029182434082,0.8
723,shoot,shoot.03,record on film,shoot.03_4,the scene shot the lasted ,47.0,56.02003479003906,0.8
724,shoot,shoot.06,move very rapidly,shoot.06_4,the meteor shot the meteorite ,45.0,82.0252914428711,0.8
725,stab,stab.01,"poke with sharp object, perhaps fatally, metaphorically try something",stab.01_4,the police stabbed the mannequin ,45.0,50.69581985473633,0.8
726,mock,mock.01,make fun of,mock.01_4,the children mocked the teacher ,48.0,25.6543025970459,0.8
727,permit,permit.01,"permit, let, allow",permit.01_4,the school permitted the students ,46.0,33.97607421875,0.8
728,battle,battle.01,fight (with),battle.01_4,the soldiers battled the enemy ,45.0,38.54206085205078,0.8
729,bump,bump.01,hit gently,bump.01_4,the door bumped the carpeting ,46.0,38.263851165771484,0.8
730,bump,bump.02,move slightly,bump.02_4,the two bumped the wallpapered ,46.0,62.12861633300781,0.8
731,clip,clip.01,"to cut, cut off, or cut out",clip.01_4,the word clipped the last ,45.0,62.73851013183594,0.8
732,clip,clip.03,hit very slightly on the edge,clip.03_4,the tennis clipped the post ,45.0,59.971282958984375,0.8
733,tear,tear.01,"to pull apart, separate forcefully",tear.01_4,the police tore the papersfromoneanothertofindoutwhatwasinthepackageandhowitwasbeingdelivered ,45.0,82.35928344726562,0.8
734,tear,tear.02,"to rush, move hurriedly, rushing",tear.02_4,the child tore the wrappingpaper ,45.0,53.37506103515625,0.8
735,arrange,arrange.01,build,arrange.01_4,the newest arranged the chairs ,46.0,61.09998321533203,0.8
736,drive,drive.01,drive or be driven around in a vehicle,drive.01_4,the bus drove the boyhome ,46.0,37.949703216552734,0.8
737,drive,drive.02,"cause to move or become, impelled, inspired",drive.02_4,the director drove the castsessidorsedrivingthemtoperformanceexcellenceinhislatestplayatthehightimeofprepar,47.0,108.66679382324219,0.8
738,order,order.01,impelled action,order.01_4,the president ordered the armytooccupythecapitalcityoftheinvadedcountryasaprequisitetoendingthetransitionperiodandnegoti,45.0,92.01475524902344,0.8
739,order,order.02,request to be delivered,order.02_4,the bookstore ordered the latest ,45.0,44.839942932128906,0.8
740,drain,drain.01,"unfill, empty",drain.01_4,the water drained the bathroom ,45.0,48.718994140625,0.8
741,line,line.01,"provide a lining, accompany in line-like fashion",line.01_4,the pine lined the valley ,45.0,49.709739685058594,0.8
742,line,line.03,puts lines on,line.03_4,the captain lined the boys ,46.0,42.43360900878906,0.8
743,split,split.01,"divide, separate",split.01_4,the river split the continent ,45.0,53.306365966796875,0.8
744,split,split.02,"leave, depart",split.02_4,the students split the group ,46.0,30.507043838500977,0.8
745,design,design.01,design,design.01_4,the architect designed the new ,45.0,39.421958923339844,0.8
746,bounce,bounce.01,"boing boing boing,",bounce.01_4,the basketball bounced the basketballs ,47.0,64.04063415527344,0.8
747,dismiss,dismiss.01,"remove, release",dismiss.01_4,the company dismissed the unqualified ,46.0,58.69120788574219,0.8
748,dismiss,dismiss.02,label contemptuously,dismiss.02_4,the man dismissed the ideaaspreposterous ,45.0,44.9332160949707,0.8
749,shrink,shrink.01,become or make smaller,shrink.01_4,the shirt shrank the shirtshrank ,45.0,78.16141510009766,0.8
750,scratch,scratch.02,"cut shallowly, rake the surface sharply",scratch.02_4,the boy scratched the itchy ,45.0,47.06998062133789,0.8
751,scratch,scratch.04,search,scratch.04_4,the detective scratched the citywide ,45.0,48.23344039916992,0.8
752,smash,smash.01,break violently,smash.01_4,the vase smashed the glasses ,45.0,50.6279296875,0.8
753,butcher,butcher.01,cut up meat for sale,butcher.01_4,the butchers butchered the goats ,45.0,30.43661880493164,0.8
754,recognize,recognize.01,applaud/give accolades to,recognize.01_4,the band recognized the singer ,46.0,32.597408294677734,0.8
755,recognize,recognize.02,acknowledge as true/familiar,recognize.02_4,the child recognized the faceprints ,46.0,46.3298454284668,0.8
756,discover,discover.01,find (out),discover.01_4,the researchers discovered the nature ,45.0,37.429344177246094,0.8
757,throw,throw.01,"throw, sending through the air, manually, projection of an object through space",throw.01_4,the ball threw the fielders ,48.0,39.806480407714844,0.8
758,throw,throw.03,hold,throw.03_4,the president threw the blameonuselessness ,45.0,66.5714340209961,0.8
759,steal,steal.01,to commit theft,steal.01_4,the boy stole the cookiejar ,45.0,47.17034912109375,0.8
760,slam,slam.01,throw violently,slam.01_4,the ball slammed the backboard ,46.0,44.86809158325195,0.8
761,slam,slam.02,hit hard,slam.02_4,the baseball slammed the fence ,46.0,31.222671508789062,0.8
762,deliver,deliver.01,"give, send",deliver.01_4,the waitress delivered the dishwasher ,46.0,38.673500061035156,0.8
763,deliver,deliver.101,"give birth, assist in giving birth, giving birth or assisting in giving birth",deliver.101_4,the nurse delivered the baby ,47.0,37.04473114013672,0.8
764,carry,carry.01,"bring with, have",carry.01_4,the nurse carried the injuredmanonstretchertohospital ,45.0,53.81268310546875,0.8
765,find,find.01,discovery,find.01_4,the new found the worlds ,46.0,75.10502624511719,0.8
766,find,find.02,adjudge,find.02_4,the court found the defendant ,47.0,34.737457275390625,0.8
767,discharge,discharge.01,"remove supply, as with electricity",discharge.01_4,the power discharged the batteries ,45.0,47.60285186767578,0.8
768,discharge,discharge.101,"to release, release from a location (not stuff being released itself)",discharge.101_4,the company discharged the prisoners ,45.0,43.419456481933594,0.8
769,secure,secure.01,get,secure.01_4,the company secured the contract ,46.0,27.28200912475586,0.8
770,secure,secure.02,"make secure, literally or figuratively",secure.02_4,the policeman secured the premises ,45.0,42.714439392089844,0.8
771,notice,notice.01,become aware of,notice.01_4,the newborn noticed the flashing ,46.0,54.96963882446289,0.8
772,mount,mount.01,intentional climber,mount.01_4,the mountain mounted the managing ,46.0,65.08329010009766,0.8
773,mount,mount.03,"erect, construct",mount.03_4,the company mounted the new ,45.0,41.697994232177734,0.8
774,poison,poison.01,"kill via poison, kill or make sick via poison",poison.01_4,the dog poisoned the rat ,46.0,43.114383697509766,0.8
775,poison,poison.02,put poison on/in something,poison.02_4,the vampires poisoned the stake ,45.0,32.510459899902344,0.8
776,abuse,abuse.01,"mistreat a person or animal, often repeatedly, with violence or with cruelty",abuse.01_5,the boss abused the worker ,46.0,29.986461639404297,0.8
777,abuse,abuse.02,use (something) to bad effect or for a bad purpose,abuse.02_5,the drug abused the patients ,46.0,41.42196273803711,0.8
778,abuse,abuse.03,use offending language,abuse.03_5,the woman abused the securityguardasafoulmouthedloutwhenhedisallowedhersmallchildtogetofftheliftinher,46.0,82.97972869873047,0.8
779,insult,insult.01,"call names, disparaging",insult.01_5,the kid insulted the girlfriend ,47.0,49.926300048828125,0.8
780,allow,allow.01,let,allow.01_5,the supervisor allowed the workers ,47.0,40.891788482666016,0.8
781,allow,allow.02,allocate,allow.02_5,the departmental allowed the funds ,46.0,103.8987808227539,0.8
782,allow,allow.03,admit truth of proposition,allow.03_5,the sentence allowed the resultant ,48.0,68.6005859375,0.8
783,approve,approve.01,assent to,approve.01_5,the judge approved the pleaagreement ,46.0,36.872718811035156,0.8
784,beat,beat.01,strike,beat.01_5,the wind beat the tent ,46.0,66.77043151855469,0.8
785,beat,beat.02,(cause) pulsating motion that often makes sound,beat.02_5,the bass beat the drum ,47.0,58.306373596191406,0.8
786,beat,beat.03,win over some competitor,beat.03_5,the underdog beat the favorite ,47.0,27.98154067993164,0.8
787,slap,slap.01,hit with a flat object,slap.01_5,the baseball slapped the pitcher ,46.0,54.398353576660156,0.8
788,belt,belt.01,sing loudly and forcefully,belt.01_5,the opera belted the audience ,46.0,57.81887435913086,0.8
789,belt,belt.02,"deliver a blow to, possibly with a belt",belt.02_5,the policewoman belted the criminality ,46.0,54.56348419189453,0.8
790,belt,belt.03,fasten with a belt,belt.03_5,the teacher belted the troublemaker ,46.0,42.53522872924805,0.8
791,button,button.01,fasten the buttons on,button.01_5,the little buttoned the little ,46.0,54.742706298828125,0.8
792,break,break.01,"break, cause to not be whole",break.01_5,the rock broke the glass ,47.0,26.706233978271484,0.8
793,break,break.13,"happen, come to light, onset, beginning",break.13_5,the breakupofmyfriendshipwithmybestfriendwasabitterpilltoswallowwheniseenhimwithhisnewgirlfriendatthe,46.0,75.00958251953125,0.8
794,break,break.16,separate one entity from another,break.16_5,the candy broke the wrapping ,46.0,36.74723434448242,0.8
795,break,break.18,"violate (the law, an oath, trust, etc)",break.18_5,the judge broke the terms ,46.0,46.84840393066406,0.8
796,burn,burn.01,(cause to) be on fire,burn.01_5,the house burned the carpeting ,48.0,52.68583297729492,0.8
797,box,box.01,"to store in a box, put in a box to store",box.01_5,the wording boxed the books ,46.0,54.09136199951172,0.8
798,box,box.02,"enclosing (/being enclosed), forming an enclosure",box.02_5,the boxing boxed the enclosureespeciallywhenusedasaparticipleoradjectiveisnounoradjectivedependingonthecontext,47.0,90.75590515136719,0.8
799,box,box.03,"fight, boxing style",box.03_5,the phrase boxed the champion ,47.0,37.813987731933594,0.8
800,fight,fight.01,fight,fight.01_5,the students fought the administration ,47.0,31.509737014770508,0.8
801,build,build.01,construct,build.01_5,the contractors built the house ,47.0,41.44146728515625,0.8
802,build,build.02,grow,build.02_5,the cathedral built the architectural ,46.0,55.8185920715332,0.8
803,build,build.03,include,build.03_5,the report built the listings ,46.0,70.30541229248047,0.8
804,shape,shape.01,shape,shape.01_5,the moon shaped the earthly ,47.0,53.96261978149414,0.8
805,cast,cast.01,"throw outward, throw (dice, fishing lines, shadows)",cast.01_5,the actress cast the fishinglineflyingthroughthelakeouttowardsafaroffshoreislandfarawayintothewatertoattract,47.0,92.63313293457031,0.8
806,cast,cast.02,"name, assign a role",cast.02_5,the actor cast the lead ,46.0,30.698810577392578,0.8
807,cast,cast.03,make 3d reproductions from a mold,cast.03_5,the foundry cast the pewterware ,47.0,37.498382568359375,0.8
808,cast,cast.04,bandage in plaster,cast.04_5,the broken cast the wrists ,47.0,57.811954498291016,0.8
809,launch,launch.01,"set off, introduce, bring up, start, take off",launch.01_5,the launching launched the product ,46.0,61.7150764465332,0.8
810,catch,catch.01,get,catch.01_5,the dog caught the bone ,46.0,26.038082122802734,0.8
811,catch,catch.02,"come upon, find",catch.02_5,the fugitive caught the attentionofthestatepoliceofficerbyhisflightacrossapublicparkinglotinthecityoffortla,47.0,91.35345458984375,0.8
812,catch,catch.03,trap,catch.03_5,the rabbit caught the foxman ,46.0,49.53937530517578,0.8
813,fetch,fetch.01,bring (back),fetch.01_5,the cat fetched the ball ,55.0,37.177555084228516,0.8
814,clear,clear.01,"clean, make clear or open",clear.01_5,the clearing cleared the airplane ,47.0,43.15739059448242,0.8
815,clear,clear.02,"approve, permit",clear.02_5,the manager cleared the requestor ,46.0,51.477699279785156,0.8
816,clear,clear.03,"escape, avoid, get past or through",clear.03_5,the children cleared the obstaclescourse ,47.0,42.447044372558594,0.8
817,clean,clean.01,to free from dirt,clean.01_5,the boy cleaned the garage ,46.0,28.44930648803711,0.8
818,cover,cover.01,"has responsibility for, handles, insures, accounts for",cover.01_5,the government covered the eventuality ,46.0,59.07377243041992,0.8
819,cover,cover.02,"smear, put over, spreading across",cover.02_5,the whitewash covered the walls ,47.0,43.69010543823242,0.8
