verb,sense,sense_id,sentence_id,sentence,seed,surprisal
shoot,shoot (photography) - to take a photograph using a camera.,shoot1,shoot1_4,the shooters shot the wedding ,46.0,48.87335968017578
shoot,shoot (video) - to record a video using a camera or other recording device.,shoot2,shoot2_4,the player shot the highlightsfromthegameanduploadedthemtoyoutubeafterwards ,47.0,85.49366760253906
shoot,"shoot (firearm) - to discharge a firearm, such as a gun or a rifle.",shoot3,shoot3_4,the officer shot the fleeing ,46.0,43.205589294433594
shoot,shoot (projectile) - to launch or propel something using a device such as a catapult or a slingshot.,shoot4,shoot4_4,the cannon shot the missile ,46.0,42.76049041748047
shoot,shoot (computer) - to create or record a video game or other digital content using a computer.,shoot5,shoot5_4,the newest shot the bestselling ,45.0,95.88372039794922
shoot,"shoot (speech) - to deliver a speech or presentation, especially in a public setting.",shoot6,shoot6_4,the senator shot the speech ,45.0,62.016902923583984
shoot,"shoot (rapidly) - to move quickly or rapidly, often in a sudden or unexpected manner.",shoot7,shoot7_4,the children shot the doorway ,45.0,42.95624542236328
shoot,"shoot (acquire) - to obtain or gather something, often quickly or suddenly.",shoot8,shoot8_4,the sun shot the rays ,45.0,67.08882904052734
shove,push or force something or someone into a place or position using physical force.,shove1,shove1_4,the driver shoved the carburetor ,45.0,48.64532470703125
shove,"force someone to do something they do not want to do, often using physical force or coercion.",shove2,shove2_4,the politician shoved the legislation ,46.0,43.220680236816406
shove,"insert or introduce something into a space or situation, often with a sense of force or urgency.",shove3,shove3_4,the doctor shoved the needlepointylylylylylylylylylylylylylylylylylylylylylylyly,45.0,53.77863311767578
shove,urge or encourage someone to do something with vigor or enthusiasm.,shove4,shove4_4,the president shoved the billersville ,45.0,59.546470642089844
shove,move something or someone out of the way using physical force.,shove5,shove5_4,the bully shoved the nerds ,45.0,37.92753219604492
slap,to strike someone with an open hand often with a loud noise and a bit of force,slap1,slap1_4,the slapdown slapped the tabletop ,45.0,73.81078338623047
stab,to pierce or penetrate something with a sharp object such as a knife or a sword,stab1,stab1_4,the criminal stabbed the victim ,45.0,37.28940963745117
stretch,to extend or elongate something such as a piece of fabric or a persons limbs by pulling or drawing it in various directions,stretch1,stretch1_4,the dog stretched the skinningknifeincreasinglyfarawayfromherheadtowardsitsbladesurfaceinordertoattempts,45.0,98.24664306640625
toss,to throw or hurl something carelessly or casually often with a sense of playfulness or indifference,toss1,toss1_4,the little tossed the pencil ,46.0,61.07558822631836
understand,comprehend,understand1,understand1_4,the sentence understood the instructions ,46.0,47.29676818847656
understand,interpret,understand2,understand2_4,the president understood the message ,46.0,42.79145050048828
understand,appreciate,understand3,understand3_4,the artist understood the critics ,47.0,33.15482711791992
understand,embrace,understand4,understand4_4,the couple understood the hardshipsofferedbytheirlivesinthenorthwestandcontinuedwiththeirplansforachildrenand,46.0,92.53834533691406
understand,penetrate,understand5,understand5_4,the physicist understood the mechanism ,46.0,46.02564239501953
understand,clarify,understand6,understand6_4,the president understood the reasonably ,47.0,73.55656433105469
write,to record or put something in written form,write1,write1_4,the secretary wrote the letter ,45.0,25.290119171142578
abuse,physical abuse,abuse1,abuse1_5,the wife abused the children ,47.0,29.692434310913086
abuse,emotional abuse,abuse2,abuse2_5,the verb abused the children ,47.0,74.1902847290039
abuse,sexual abuse,abuse3,abuse3_5,the rape abused the innocent ,47.0,49.236873626708984
abuse,financial abuse,abuse4,abuse4_5,the elderly abused the publiclyfunded ,46.0,63.436161041259766
abuse,substance abuse,abuse5,abuse5_5,the woman abused the medication ,46.0,48.92887878417969
abuse,power abuse,abuse6,abuse6_5,the judge abused the courtroom ,46.0,34.778167724609375
allow,to give permission or approval for something to happen or be done,allow1,allow1_5,the town allowed the construction ,47.0,46.06452941894531
approve,to endorse or support something,approve1,approve1_5,the president approved the new ,46.0,39.592281341552734
approve,to officially sanction or ratify something,approve2,approve2_5,the government approved the proposal ,46.0,26.65387535095215
approve,to be satisfied with something,approve3,approve3_5,the mayor approved the new ,46.0,40.48253631591797
approve,to accept or ratify a decision or action,approve4,approve4_5,the company approved the projected ,47.0,45.26958465576172
beat,defeat,beat1,beat1_5,the other beat the team ,47.0,36.74387741088867
beat,conquer,beat2,beat2_5,the police beat the robbers ,47.0,28.185298919677734
beat,overpower,beat3,beat3_5,the challenger beat the champion ,46.0,26.73739242553711
beat,exhaust,beat4,beat4_5,the engine beat the heckaouttahimselfaforeverandevaaaarrrrrryoneinthesummerofourlives,47.0,135.1619873046875
beat,intimidate,beat5,beat5_5,the other beat the bullys ,47.0,110.01473999023438
beat,physically harm,beat6,beat6_5,the victim beat the perpetrator ,46.0,43.30667495727539
belt,fasten,belt1,belt1_5,the policeman belted the maniacalrobberywithhishandcuffs ,47.0,65.16020965576172
belt,strike,belt2,belt2_5,the man belted the woman ,46.0,37.263370513916016
belt,surround,belt3,belt3_5,the beltway belted the nation ,46.0,54.161476135253906
belt,win,belt4,belt4_5,the team belted the competition ,47.0,36.03448486328125
belt,tighten,belt5,belt5_5,the trousers belted the trousers ,47.0,69.66510772705078
box,to pack or contain something in a box,box1,box1_5,the shirt boxed the baby ,46.0,50.925743103027344
break,to shatter or shake apart,break1,break1_5,the mirror broke the pencil ,47.0,60.815345764160156
break,to cause to separate or divide,break2,break2_5,the scientists broke the atom ,47.0,40.32926940917969
break,to interrupt or disrupt,break3,break3_5,the rain broke the silence ,47.0,30.350139617919922
break,to exhaust or deplete,break4,break4_5,the heavyweight broke the opponent ,46.0,59.595985412597656
break,to change or alter,break5,break5_5,the agreement broke the unionizedemployeesandmanagementstalemateoverpayratesandhoursofworkandotherissuesafterthreeweekswithoutproduction,46.0,112.02444458007812
break,to violate or disobey,break6,break6_5,the rules broke the player ,46.0,36.16799545288086
build,construct,build1,build1_5,the government built the bridge ,48.0,40.29595947265625
build,develop,build2,build2_5,the economy built the industrialization ,46.0,84.1117172241211
build,establish,build3,build3_5,the country built the worldwide ,47.0,42.88751983642578
build,improve,build4,build4_5,the mayor built the reputationofthemunicipalitybyfixingthepotholesonthecitystreetsinoneweekendsopeoplewouldvote,47.0,84.19587707519531
build,create,build5,build5_5,the government built the damnagedroppeddrewerevokedfoughtmadepreparedrattledsacrificedshapedupheld,48.0,102.94126892089844
burn,consume or destroy by fire,burn1,burn1_5,the burning burned the village ,46.0,61.90456008911133
burn,cause to feel intense heat or pain,burn2,burn2_5,the flame burned the meat ,47.0,46.20635986328125
burn,char or scorch the surface of something,burn3,burn3_5,the heat burned the grasshoppers ,47.0,37.51521301269531
burn,use up or exhaust a resource,burn4,burn4_5,the supply burned the government ,47.0,67.64393615722656
burn,"experience a strong emotion, such as anger or passion",burn5,burn5_5,the way burned the eyes ,46.0,67.716796875
burn,"move quickly and intensely, as if fueled by fire",burn6,burn6_5,the skies burned the clouds ,47.0,54.36461639404297
burn,have a strong desire or craving,burn7,burn7_5,the expression burned the candle ,46.0,52.06864929199219
button,the act of pressing a button,button1,button1_5,the doorbell buttoned the lockdowns ,46.0,65.51425170898438
cast,to throw or project something,cast1,cast1_5,the clown cast the fishingrodandreelintoalakefromtheminivanhewasdrivingacrossthetownsquareafter,46.0,90.47894287109375
cast,to assign a role or part to someone,cast2,cast2_5,the director cast the starlet ,46.0,31.862565994262695
cast,to vote or elect someone,cast3,cast3_5,the voters cast the mayoral ,46.0,63.08330535888672
cast,to shape or form something using a mold or a cast,cast4,cast4_5,the doctor cast the patientaos ,47.0,47.60321044921875
cast,to predict or prophesy something,cast5,cast5_5,the old cast the weatheringwomancastsweatherforecastsweatherextremeweatherweathernewsweathervideosweatherup,46.0,102.87261962890625
catch,seize or take hold of something physically,catch1,catch1_5,the thief caught the woman ,48.0,43.62640380859375
catch,"identify or detect something, such as an error or a mistake",catch2,catch2_5,the spellchecker caught the typingerroriinmylastsentence ,46.0,53.524932861328125
catch,prevent or stop something from happening or continuing,catch3,catch3_5,the ballgame caught the attention ,47.0,40.50068283081055
catch,"obtain or acquire something, such as a disease or an emotion",catch4,catch4_5,the youngsters caught the measlesfromacommonplaceinfectionintheroomwheretheyplayedwiththelittlegirlwhosuffer,46.0,86.95018768310547
catch,"experience or undergo something, such as a feeling or a situation",catch5,catch5_5,the film caught the spiritofthetimeverywell ,46.0,53.05470657348633
chip,the act of breaking or cracking something into small pieces especially a hard or brittle substance,chip1,chip1_5,the hammer chipped the glassyware ,46.0,50.456451416015625
chop,to cut or slice something using a sharp instrument such as a knife or axe,chop1,chop1_5,the chef chopped the vegetables ,48.0,55.05747604370117
chuck,to throw or hurl something away or out of ones hand or from a place,chuck1,chuck1_5,the quarterback chucked the football ,47.0,37.470726013183594
clean,to remove dirt stains or impurities from a surface or object using a cleaning agent water or other means,clean1,clean1_5,the kitchen cleaned the floor ,46.0,67.7262191772461
clear,to remove something that is blocking or obscuring the view or understanding of something else,clear1,clear1_5,the wind cleared the fogginess ,46.0,50.77614974975586
coat,to cover or layer something with a substance such as paint varnish or a protective coating,coat1,coat1_5,the roof coated the skyline ,46.0,53.56696319580078
cover,protect or shield,cover1,cover1_5,the children covered the chocolates ,46.0,51.907493591308594
cover,conceal or hide,cover2,cover2_5,the factualityofitall covered the truthfulnessofitall ,47.0,64.61531066894531
cover,enclose or surround,cover3,cover3_5,the snow covered the ground ,46.0,39.7495002746582
cover,touch or reach,cover4,cover4_5,the floor covered the entirety ,47.0,74.51966857910156
cover,prevent or hinder,cover5,cover5_5,the company covered the costs ,47.0,44.88240051269531
cover,provide for,cover6,cover6_5,the state covered the legalized ,46.0,64.21410369873047
crash,"to collide violently, especially with a loud noise",crash1,crash1_5,the car crashed the guardrail ,46.0,29.673648834228516
crash,"to cause something to fail or malfunction, often suddenly and unexpectedly",crash2,crash2_5,the program crashed the computer ,46.0,42.12372970581055
crash,to overwhelm or overpower someone emotionally or physically,crash3,crash3_5,the wave crashed the beachfront ,46.0,50.88139343261719
crash,to cause a party or event to fail or end prematurely,crash4,crash4_5,the boss crashed the birthdayparty ,46.0,41.93387222290039
